FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats
"140002472","Sam","Sicilia","null","Scrambled","1986-02-01T00:00:00","105","223.9","103.4","26","17","0","0","12","7","10","14","0","0","0","[object Object]"
"140002473","Kevin","Casey","King","Scrambled","1981-06-15T00:00:00","109.6","285.6","118.9","14","14","5","5","7","14","7","0","2","0","0","[object Object]"
"140002474","Nick","Serra","null","Scrambled","null","0","0","0","0","2","0","0","0","0","0","0","0","0","0","[object Object]"
"140002475","Anthony","Hamilton","Freight Train","Scrambled","1980-04-14T00:00:00","118.9","401.4","117.3","28","17","0","0","12","12","5","10","7","2","0","[object Object]"
"140002476","David","Terrell","The Soul Assassin","Scrambled","1978-01-09T00:00:00","111.2","285.6","0","14","5","0","0","5","2","10","0","0","0","0","[object Object]"
"140002477","Dustin","Hazelett","McLovin","Scrambled","1986-04-29T00:00:00","112.7","239.3","118.1","19","11","0","0","2","10","14","5","0","0","0","[object Object]"
"140002478","Ryan","Bader","Darth","Scrambled","1983-06-07T00:00:00","114.3","315","112.7","48","11","0","2","20","12","7","5","11","2","2","[object Object]"
"140002479","Dan","Stittgen","The Anvil","Scrambled","1980-11-17T00:00:00","112.7","262.5","0","11","14","0","0","2","5","12","5","0","2","0","[object Object]"
"140002480","Roan","Carneiro","Jucao","Scrambled","1978-06-02T00:00:00","109.6","262.5","115","32","19","0","0","5","10","15","7","0","0","0","[object Object]"
"140002481","Charles","McCarthy","Chainsaw","Scrambled","1980-08-06T00:00:00","108.1","285.6","110.4","2","5","0","0","0","5","2","0","0","0","0","[object Object]"
"140002482","Paulo","Thiago","null","Scrambled","1981-01-25T00:00:00","109.6","285.6","115","28","15","0","0","5","7","15","0","0","0","0","[object Object]"
"140002483","Gasan","Umalatov","Cobra","Scrambled","1982-11-03T00:00:00","109.6","285.6","109.6","28","12","7","0","10","0","11","2","0","0","0","[object Object]"
"140002484","Marcel","Fortuna","Maozinha","Scrambled","1985-10-22T00:00:00","112.7","285.6","114.3","15","10","0","0","2","2","12","0","0","0","0","[object Object]"
"140002485","Maurice","Smith","Mo","Scrambled","1961-12-13T00:00:00","114.3","362.8","0","14","11","0","0","2","0","7","5","0","0","0","[object Object]"
"140002486","Ryan","Bader","Darth","Scrambled","1983-06-07T00:00:00","114.3","315","112.7","48","11","0","2","20","12","7","5","11","2","2","[object Object]"
"140002487","Mike","Swick","Quick","Scrambled","1979-06-19T00:00:00","112.7","262.5","118.9","23","14","0","0","12","5","7","2","0","0","0","[object Object]"
"140002488","Luke","Cummo","null","Scrambled","1980-04-27T00:00:00","111.2","262.5","115","14","14","0","0","10","0","2","0","0","0","0","[object Object]"
"140002489","Rafael","Natal","Sapo","Scrambled","1982-12-25T00:00:00","111.2","285.6","117.3","32","14","2","0","10","14","12","0","5","2","0","[object Object]"
"140002490","Luke","Cummo","null","Scrambled","1980-04-27T00:00:00","111.2","262.5","115","14","14","0","0","10","0","2","0","0","0","0","[object Object]"
"140002491","Kuniyoshi","Hironaka","null","Scrambled","1976-06-17T00:00:00","108.1","239.3","108.1","12","12","0","0","5","12","5","2","0","0","0","[object Object]"
"140002492","Yves","Edwards","Thugjitsu Master","Scrambled","1976-09-30T00:00:00","106.5","239.3","112.7","65","34","2","0","25","10","26","14","0","0","0","[object Object]"
"140002493","Bobby","Hoffman","null","Scrambled","null","0","0","0","10","12","0","0","5","2","0","5","0","0","0","[object Object]"
"140002494","Phil","Davis","Mr. Wonderful","Scrambled","1984-09-25T00:00:00","114.3","316.5","120.4","37","11","0","2","14","0","12","0","2","5","0","[object Object]"
"140002495","Rashid","Magomedov","Goretz","Scrambled","1984-05-14T00:00:00","106.5","239.3","108.9","36","12","2","0","14","0","2","0","5","2","0","[object Object]"
"140002496","Michael","Kuiper","Judo","Scrambled","1989-06-07T00:00:00","111.2","285.6","112.7","19","12","0","0","11","2","10","7","0","0","0","[object Object]"
"140002497","Luigi","Fioravanti","The Italian Tank","Scrambled","1981-01-22T00:00:00","106.5","285.6","108.9","40","23","0","0","17","11","14","5","0","2","0","[object Object]"
"140002498","Rich","Franklin","Ace","Scrambled","1974-10-05T00:00:00","112.7","285.6","117.3","45","11","0","0","26","12","12","0","0","0","0","[object Object]"
"140002499","Nate","Marquardt","The Great","Scrambled","1979-04-20T00:00:00","111.2","285.6","114.3","54","29","5","0","20","12","22","5","2","5","0","[object Object]"
"140002500","Forrest","Petz","The Meat Cleaver","Scrambled","1975-09-22T00:00:00","106.5","262.5","110.4","14","12","0","0","2","5","0","7","0","0","0","[object Object]"
"140002501","Vernon","White","Tiger","Scrambled","1971-12-03T00:00:00","111.2","316.5","0","5","14","2","0","0","2","0","7","0","0","0","[object Object]"
"140002502","Edwin","Dewees","Babyface","Scrambled","1982-08-07T00:00:00","112.7","285.6","0","0","12","0","0","0","12","0","5","0","0","0","[object Object]"
"140002503","Paul","Kelly","Tellys","Scrambled","1984-09-12T00:00:00","106.5","262.5","108.1","20","12","0","0","14","2","10","5","0","0","0","[object Object]"
"140002504","Phil","Harris","Billy","Scrambled","1983-04-09T00:00:00","100.4","193","98.8","34","19","0","0","10","12","20","12","0","0","0","[object Object]"
"140002505","Forrest","Griffin","null","Scrambled","1979-07-01T00:00:00","115.8","316.5","118.9","29","11","0","0","7","12","11","0","0","0","0","[object Object]"
"140002506","Dan","Severn","The Beast","Scrambled","1954-06-08T00:00:00","114.3","386","0","156","29","11","0","26","10","93","12","0","0","0","[object Object]"
"140002507","Chael","Sonnen","null","Scrambled","1977-04-03T00:00:00","112.7","316.5","114.3","46","26","2","0","11","11","12","14","0","0","0","[object Object]"
"140002508","Ulysses","Gomez","Useless","Scrambled","1983-05-25T00:00:00","100.4","208.4","101.9","14","12","0","0","0","2","11","2","0","0","0","[object Object]"
"140002509","Troy","Mandaloniz","Rude Boy","Scrambled","1980-01-02T00:00:00","106.5","239.3","0","2","2","0","0","2","0","0","0","0","0","0","[object Object]"
"140002510","Dan","Henderson","Hendo","Scrambled","1970-08-24T00:00:00","109.6","285.6","114.3","49","23","0","0","25","7","5","10","0","0","0","[object Object]"
"140002511","Matthew","Riddle","Deep Waters","Scrambled","1986-01-14T00:00:00","112.7","262.5","117.3","12","7","0","0","2","2","2","0","0","0","0","[object Object]"
"140002512","Tarec","Saffiedine","Sponge","Scrambled","1986-09-06T00:00:00","108.1","262.5","108.1","25","11","0","0","2","2","12","0","2","0","0","[object Object]"
"140002513","Jake","O'Brien","null","Scrambled","1984-09-25T00:00:00","115.8","316.5","118.1","20","10","0","0","11","5","5","5","0","0","0","[object Object]"
"140002514","Joe","Doerksen","El Dirte","Scrambled","1977-09-10T00:00:00","111.2","284.1","115.8","22","20","0","0","2","14","11","7","0","5","0","[object Object]"
"140002515","Shonie","Carter","Mr. International","Scrambled","1972-05-03T00:00:00","106.5","262.5","0","14","20","0","0","5","14","0","5","0","0","0","[object Object]"
"140002516","Kurt","Pellegrino","Batman","Scrambled","1979-05-07T00:00:00","105","239.3","108.9","25","11","0","0","5","2","15","7","0","0","0","[object Object]"
"140002517","Andy","Enz","Tank Mode","Scrambled","1991-08-15T00:00:00","114.3","285.6","120.4","11","7","0","0","0","2","12","0","0","0","0","[object Object]"
"140002518","Jorge","Rivera","El Conquistador","Scrambled","1972-02-28T00:00:00","112.7","285.6","112.7","31","14","0","0","22","12","5","7","0","0","0","[object Object]"
"140002519","Gegard","Mousasi","The Dreamcatcher","Scrambled","1985-08-01T00:00:00","114.3","285.6","117.3","76","14","5","0","43","2","17","7","15","7","0","[object Object]"
"140002520","Henry","Martinez","Sicario","Scrambled","1983-08-07T00:00:00","103.4","239.3","105","14","10","0","0","5","5","10","0","0","0","0","[object Object]"
"140002521","Luigi","Fioravanti","The Italian Tank","Scrambled","1981-01-22T00:00:00","106.5","285.6","108.9","40","23","0","0","17","11","14","5","0","2","0","[object Object]"
"140002522","Abel","Trujillo","Killa","Scrambled","1983-09-18T00:00:00","105","239.3","108.1","23","12","0","2","11","2","5","10","0","0","0","[object Object]"
"140002523","Murilo","Bustamante","null","Scrambled","1966-07-30T00:00:00","112.7","285.6","0","25","12","2","0","14","5","14","0","0","0","0","[object Object]"
"140002524","Joe","Riggs","Diesel","Scrambled","1982-09-23T00:00:00","111.2","285.6","108.1","73","28","2","2","43","12","22","11","2","2","0","[object Object]"
"140002525","Vaughan","Lee","null","Scrambled","1982-10-15T00:00:00","101.9","208.4","101.9","22","22","2","0","10","10","11","14","0","0","0","[object Object]"
"140002526","Chris","Haseman","The Hammer","Scrambled","1969-06-02T00:00:00","109.6","316.5","0","5","12","0","0","0","7","5","2","0","0","0","[object Object]"
"140002527","Clint","Hester","Headbussa","Scrambled","1986-11-21T00:00:00","114.3","316.5","118.9","17","14","0","0","11","5","2","7","0","0","0","[object Object]"
"140002528","Randy","Couture","The Natural","Scrambled","1963-06-22T00:00:00","114.3","316.5","115.8","29","17","0","0","11","11","10","5","0","0","0","[object Object]"
"140002529","Nate","Mohr","null","Scrambled","1983-03-03T00:00:00","106.5","239.3","111.2","2","10","0","0","0","2","0","7","0","0","0","[object Object]"
"140002530","Mike","Ciesnolevicz","null","Scrambled","1979-10-28T00:00:00","111.2","315","0","5","10","0","0","0","7","5","0","0","0","0","[object Object]"
"140002531","Anthony","Johnson","Rumble","Scrambled","1984-03-06T00:00:00","114.3","316.5","120.4","36","14","0","0","26","2","0","12","0","5","0","[object Object]"
"140002532","Kevin","Jordan","The Shaman","Scrambled","1970-12-31T00:00:00","115.8","382.9","0","0","14","0","0","0","5","0","5","0","0","0","[object Object]"
"140002533","Motonobu","Tezuka","null","Scrambled","1987-08-29T00:00:00","103.4","208.4","102.7","31","12","10","0","2","2","12","7","0","0","0","[object Object]"
"140002534","Jon","Fitch","null","Scrambled","1978-02-24T00:00:00","111.2","262.5","117.3","45","12","5","2","10","5","14","10","7","5","0","[object Object]"
"140002535","Joe","Stevenson","Daddy","Scrambled","1982-06-15T00:00:00","103.4","239.3","108.1","51","25","0","0","14","5","20","12","12","2","0","[object Object]"
"140002536","Chris","Lytle","Lights Out","Scrambled","1974-08-18T00:00:00","109.6","262.5","105","49","36","12","0","10","5","34","0","0","0","0","[object Object]"
"140002537","Mark","Coleman","The Hammer","Scrambled","1964-12-20T00:00:00","112.7","316.5","115.8","25","15","0","0","14","7","14","12","0","0","0","[object Object]"
"140002538","Neil","Grove","Goliath","Scrambled","1971-01-18T00:00:00","120.4","404.5","0","19","12","2","0","19","2","0","7","0","0","0","[object Object]"
"140002539","Dennis","Hallman","Superman","Scrambled","1975-12-02T00:00:00","106.5","262.5","111.2","82","29","5","0","12","15","60","0","0","2","0","[object Object]"
"140002540","Chris","Wilson","null","Scrambled","null","112.7","262.5","115.8","10","11","0","0","5","2","0","2","0","0","0","[object Object]"
"140002541","Chris","Cope","C-Murder","Scrambled","1983-03-05T00:00:00","111.2","262.5","111.2","5","7","0","0","2","7","0","0","0","0","0","[object Object]"
"140002542","Stanislav","Nedkov","Stucky","Scrambled","1981-09-12T00:00:00","109.6","316.5","109.6","19","5","0","0","14","2","10","2","0","0","0","[object Object]"
"140002543","Maciej","Jewtuszko","Irokez","Scrambled","1981-01-31T00:00:00","111.2","262.5","0","19","10","0","0","11","2","12","0","2","0","0","[object Object]"
"140002544","Ben","Earwood","null","Scrambled","null","0","0","0","5","2","0","0","0","0","2","0","0","0","0","[object Object]"
"140002545","Drew","Fickett","null","Scrambled","1979-12-14T00:00:00","108.1","239.3","108.1","20","22","0","0","0","14","15","5","0","0","0","[object Object]"
"140002546","Tom","Watson","Kong","Scrambled","1982-07-13T00:00:00","112.7","285.6","112.7","26","14","0","0","12","0","2","5","5","0","0","[object Object]"
"140002547","Andy","Enz","Tank Mode","Scrambled","1991-08-15T00:00:00","114.3","285.6","120.4","11","7","0","0","0","2","12","0","0","0","0","[object Object]"
"140002548","Igor","Pokrajac","The Duke","Scrambled","1979-01-02T00:00:00","111.2","316.5","117.3","39","22","0","2","20","11","12","5","0","0","0","[object Object]"
"140002549","Curt","Warburton","The War","Scrambled","null","111.2","239.3","112.7","20","14","0","0","10","2","10","7","0","0","0","[object Object]"
"140002550","Per","Eklund","null","Scrambled","null","108.1","262.5","111.2","5","10","0","0","2","5","2","2","0","0","0","[object Object]"
"140002551","James","Te Huna","null","Scrambled","1981-09-29T00:00:00","114.3","285.6","115.8","25","14","0","0","15","5","7","14","0","2","0","[object Object]"
"140002552","Alex","Stiebling","The Brazilian Killa","Scrambled","null","0","0","0","7","12","0","0","2","10","2","0","0","0","0","[object Object]"
"140002553","Josh","Barnett","The Warmaster","Scrambled","1977-11-10T00:00:00","115.8","393.7","120.4","54","12","0","0","15","7","29","5","5","5","0","[object Object]"
"140002554","Sam","Hoger","Alaskan Assassin","Scrambled","1980-06-28T00:00:00","114.3","316.5","0","5","7","0","0","0","0","2","0","0","0","0","[object Object]"
"140002555","Bill","Mahood","The Butcher","Scrambled","1967-02-01T00:00:00","115.8","308.8","0","5","14","0","0","2","2","2","12","0","0","0","[object Object]"
"140002556","Wilson","Gouveia","null","Scrambled","1978-03-10T00:00:00","114.3","316.5","117.3","20","12","0","0","14","14","14","0","0","0","0","[object Object]"
"140002557","James","Zikic","The Messenger","Scrambled","1977-03-01T00:00:00","114.3","316.5","0","7","14","2","0","5","2","0","0","0","0","0","[object Object]"
"140002558","Edwin","Figueroa","El Feroz","Scrambled","1984-07-31T00:00:00","103.4","208.4","106.5","14","12","0","0","14","2","5","0","0","0","0","[object Object]"
"140002559","Josh","Grispi","The Fluke","Scrambled","1988-10-14T00:00:00","109.6","223.9","114.3","22","12","0","0","14","2","11","5","0","0","0","[object Object]"
"140002560","Marvin","Eastman","The Beastman","Scrambled","1971-07-16T00:00:00","106.5","285.6","112.7","14","19","2","0","7","11","0","2","0","0","0","[object Object]"
"140002561","Nick","Catone","The Jersey Devil","Scrambled","1981-09-01T00:00:00","111.2","285.6","111.9","15","10","0","0","7","2","7","5","0","0","0","[object Object]"
"140002562","Mark","Hughes","null","Scrambled","null","0","0","0","2","0","0","0","0","0","0","0","0","0","0","[object Object]"
"140002563","Evan","Tanner","null","Scrambled","1971-02-11T00:00:00","111.2","285.6","114.3","20","11","0","0","12","12","14","2","0","0","0","[object Object]"
"140002564","Andy","Ogle","The Little Axe","Scrambled","1989-02-16T00:00:00","105","223.9","106.5","14","14","0","0","5","2","7","5","0","0","0","[object Object]"
"140002565","Seth","Petruzelli","The Silverback","Scrambled","1979-12-03T00:00:00","111.2","316.5","117.3","22","12","0","0","19","7","2","10","0","0","0","[object Object]"
"140002566","Chris","Tuchscherer","The Crowbar","Scrambled","1975-09-08T00:00:00","114.3","401.4","117.3","32","10","0","0","14","7","11","0","0","0","0","[object Object]"
"140002567","Phillip","Miller","null","Scrambled","null","0","0","0","7","0","0","0","0","0","2","0","0","0","0","[object Object]"
"140002568","Tom","Watson","Kong","Scrambled","1982-07-13T00:00:00","112.7","285.6","112.7","26","14","0","0","12","0","2","5","5","0","0","[object Object]"
"140002569","Travis","Lutter","The Serial Killer","Scrambled","1973-12-05T00:00:00","114.3","285.6","115.8","15","14","0","0","2","7","14","5","0","0","0","[object Object]"
"140002570","Ildemar","Alcantara","Marajo","Scrambled","1982-11-18T00:00:00","114.3","316.5","120.4","34","20","0","0","15","10","14","2","0","0","0","[object Object]"
"140002571","Frank","Mir","null","Scrambled","1979-05-24T00:00:00","115.8","401.4","122","29","20","0","0","12","14","14","2","5","7","0","[object Object]"
"140002572","Roan","Carneiro","Jucao","Scrambled","1978-06-02T00:00:00","109.6","262.5","115","32","19","0","0","5","10","15","7","0","0","0","[object Object]"
